planting_date,harvest_date,fertilizer_kg_ha,irrigation_m3_ha,total_precip_mm,avg_temp_max_C,total_sunshine_h,yield_kg_ha
2001-01-15,2001-05-09,79.48,249.84,437.3000000000029,27.94173913043468,1224.8065277777787,2526.51
2014-02-16,2014-07-16,154.19,472.94,495.2000000000007,28.470860927152355,1658.388119444433,3177.29
2023-12-10,2024-04-04,159.4,400.97,668.1000000000131,28.8111111111128,1186.9644194443972,2653.38
2001-09-11,2001-12-14,136.46,248.16,623.1000000000022,27.443157894736828,955.8735166666629,2536.02
2016-07-22,2016-12-06,94.57,187.13,845.9999999999854,27.635507246376687,1367.0532444444834,2527.04
2001-10-06,2002-01-28,118.6,367.77,520.2000000000044,27.430434782608696,1188.572630555549,2377.78
2010-02-26,2010-06-10,69.29,497.68,555.7000000000007,28.95904761904787,1089.3671861111288,2602.33
2016-04-04,2016-07-15,114.26,116.57,657.0000000000218,29.058252427184748,1012.5163361110608,2628.27
2023-12-03,2024-04-26,179.39,203.25,807.0999999999985,28.994520547946482,1495.8374583333207,2527.21
2005-03-12,2005-06-19,52.36,165.79,518.0000000000055,28.77700000000055,1017.9763305555498,1901.44
2018-06-09,2018-09-15,94.99,105.29,311.20000000000437,28.118181818180172,1045.472411111099,2532.74
2009-10-12,2010-01-17,93.3,354.38,619.7999999999956,27.739795918367495,912.5222055555205,2148.57
2019-03-12,2019-07-14,50.61,387.58,449.70000000001164,29.173600000000327,1298.2255472222168,2576.26
2006-09-11,2007-01-29,167.29,441.76,1302.6999999999898,27.37304964539063,1262.5380666666897,2894.81
2014-07-01,2014-10-26,134.11,304.76,689.0999999999949,27.850847457626084,1185.3313388888855,2315.92
2010-06-29,2010-10-27,143.77,371.77,619.0,27.74214876033024,1214.7021222222247,2312.55
2021-11-24,2022-03-04,121.28,405.03,376.79999999999563,28.045544554456367,1016.0676916666998,2666.26
2019-10-31,2020-03-05,183.52,428.22,861.199999999968,28.05511811023599,1226.61032222223,2545.89
2013-09-08,2013-12-18,59.54,258.2,569.0,27.494117647058196,1046.04359999999,2642.16
2022-02-12,2022-06-12,155.12,316.95,591.8999999999942,28.84628099173525,1248.959819444426,2403.07
2003-03-25,2003-07-28,117.95,365.2,758.6000000000058,28.55238095238071,1281.982433333349,2528.36
2011-02-25,2011-06-22,169.05,282.31,410.09999999998763,28.25254237288249,1289.2217472222328,2386.82
2004-04-06,2004-08-05,64.1,451.61,617.0000000000018,28.23770491803255,1263.945925000011,2158.65
2011-04-09,2011-09-06,188.24,316.31,765.099999999984,28.140397350994224,1587.1294722221792,2829.88
2015-05-05,2015-09-05,114.84,394.65,740.7000000000189,28.391129032257595,1280.9278777777654,2642.58
2020-06-04,2020-10-04,108.28,224.45,586.8000000000102,28.534146341463035,1213.926961111094,2086.38
2000-01-31,2000-05-24,68.01,470.75,373.7000000000012,28.129565217391253,1221.8186472222196,1554.93
2002-02-11,2002-06-13,77.67,449.74,613.7000000000025,28.303252032520525,1243.9213861111111,2824.02
2019-06-09,2019-09-23,163.08,325.47,551.5999999999985,28.65420560747609,1018.0527722222323,2416.11
1999-06-04,1999-09-04,160.36,125.14,490.7999999999979,27.494623655913998,951.565300000002,2456.59
2022-05-25,2022-09-13,78.0,431.83,901.3999999999942,28.061607142856833,1048.6989083332446,2057.02
2022-06-18,2022-10-30,51.02,419.8,1066.5999999999985,27.867407407406805,1279.140644444371,2721.13
2014-01-30,2014-05-07,155.91,347.21,253.6999999999971,28.145918367346525,1067.5139694444442,2768.3
2010-09-12,2010-12-22,112.44,111.09,587.0,27.311764705882524,960.9649333333437,2407.04
2003-05-28,2003-10-01,172.57,375.15,802.3999999999996,28.08346456692895,1269.44631666669,2388.23
2023-01-09,2023-05-16,111.29,456.26,516.8999999999505,28.36874999999918,1299.5453666666726,2164.69
2007-03-01,2007-06-04,127.4,335.91,374.7999999999993,28.529166666666697,1033.1394583333094,2419.86
2023-10-01,2024-01-10,79.58,434.57,1365.099999999984,28.39019607843297,855.2451138888864,2549.17
2014-01-30,2014-06-20,118.96,220.2,408.2000000000007,28.338732394366442,1561.460338888879,2127.0
2008-10-07,2009-02-03,160.06,422.12,667.9000000000087,27.42500000000012,1157.940858333357,2616.81
2003-05-28,2003-09-14,195.91,494.21,636.8999999999996,28.157272727272424,1113.6891361111302,2503.03
2009-10-02,2010-01-12,100.52,129.8,614.3999999999978,27.770873786407993,968.9322611110838,2208.9
2022-10-31,2023-03-01,155.48,379.82,575.0999999999694,27.661475409835923,1182.1963250000117,2275.72
2013-03-21,2013-06-23,90.87,328.52,536.7000000000189,28.61052631578886,943.2394416666648,1481.82
2005-01-19,2005-05-15,168.52,113.73,320.6000000000022,28.377777777778125,1253.7785055555614,2190.91
2004-05-27,2004-10-18,52.34,417.99,795.6000000000076,27.617241379309892,1484.8848250000228,3008.13
2008-07-20,2008-12-17,164.14,311.86,762.1000000000022,27.717880794701852,1496.4297222222158,2709.39
2001-03-02,2001-06-29,59.1,171.34,486.2000000000007,28.396666666666714,1271.1105805555562,1493.32
2020-03-10,2020-06-15,168.89,449.92,499.40000000000146,29.231632653062828,1032.526391666761,2707.47
2011-09-23,2012-01-18,66.59,105.89,1054.5000000000036,27.667796610169887,1113.935400000024,2051.13
2005-01-21,2005-05-30,199.97,194.79,452.70000000000437,28.417692307692665,1378.3103722222295,3146.57
2023-12-09,2024-05-07,83.5,379.87,793.0999999999985,29.090728476822427,1555.1836277777911,3462.88
2018-02-03,2018-06-02,198.94,109.23,701.5999999999476,28.60083333333314,1195.7872888889106,2607.65
2014-05-06,2014-09-27,165.17,117.05,714.2999999999956,28.195862068965276,1524.2671749999936,2737.15
2009-11-29,2010-03-30,175.69,131.7,320.4999999999927,27.9885245901641,1287.7108444444311,2900.01
2003-01-18,2003-05-30,86.76,217.91,496.8000000000029,28.32105263157898,1402.2799750000013,2844.92
2006-01-12,2006-06-02,186.61,381.56,661.1999999999971,28.038732394365685,1498.9085388888925,2512.77
2006-04-22,2006-08-25,79.18,309.05,647.8000000000011,28.246031746031168,1302.2052055555505,2097.36
2019-07-26,2019-11-12,60.02,139.92,802.9999999999854,28.20545454545407,981.2126333334018,1795.07
1999-10-28,2000-02-03,56.76,478.63,585.7000000000007,26.998989898989876,989.621000000001,2706.64
2002-08-05,2002-11-09,82.77,321.46,570.0000000000036,27.59072164948479,1010.8632499999767,1864.25
2005-06-04,2005-10-14,131.78,435.63,621.9999999999909,27.884962406015124,1392.8265694444272,2685.93
2003-12-11,2004-03-16,120.45,428.12,65.19999999999709,27.70103092783475,1069.2019833333325,2958.34
2004-09-29,2005-02-19,158.95,456.22,1278.8000000000047,27.293055555555537,1336.139263888901,2765.52
2002-03-19,2002-07-03,95.44,130.85,557.3000000000038,28.52803738317757,1089.3066749999925,2515.53
2016-01-21,2016-04-25,88.1,185.32,166.00000000001455,29.004166666666606,1057.1115527777874,2199.23
2010-06-08,2010-10-01,158.73,233.75,753.2999999999993,27.889655172413644,1132.3000638888843,2592.77
2013-07-25,2013-12-20,146.01,228.36,775.6999999999971,27.50805369127466,1535.9326194444366,2305.7
2014-04-05,2014-07-28,107.11,266.73,449.700000000008,28.561739130434834,1256.8929972221886,2112.87
2017-07-06,2017-10-21,88.17,169.97,539.9999999999854,28.35370370370408,1111.380397222223,2337.65
2008-08-05,2008-12-10,132.99,380.43,692.6000000000058,27.740624999999795,1263.1983777777787,2858.47
2015-04-14,2015-09-11,166.12,483.79,794.9000000000087,28.4741721854305,1576.8924305555483,2430.31
2014-03-12,2014-06-22,183.65,300.03,386.20000000001164,28.631067961164483,1126.456736111104,3159.83
2023-04-01,2023-07-03,103.97,383.16,565.599999999984,29.211702127658892,954.308569444489,2376.8
2010-04-18,2010-07-20,130.72,499.03,762.0,28.643617021276597,910.5334638888817,2134.18
2017-12-09,2018-03-21,168.92,132.36,257.1999999999607,27.76893203883535,1076.9828277777997,2343.33
2010-04-10,2010-07-31,136.73,318.35,839.6999999999971,28.622123893805334,1103.8932555555439,2297.77
2014-06-16,2014-10-21,169.34,232.34,707.9999999999927,27.921874999999545,1311.1034749999963,2283.56
2020-05-08,2020-09-24,183.32,351.84,851.4000000000087,28.714999999999833,1360.8730083333212,2910.01
1998-02-15,1998-06-02,62.21,461.92,407.5999999999999,29.22500000000001,1131.1069833333345,2384.11
2022-03-31,2022-07-06,188.05,153.51,725.3000000000029,28.901020408163443,963.3462861110456,2502.12
1999-02-21,1999-07-07,60.26,301.9,532.5999999999999,27.926277372262824,1459.5928416666675,2650.89
2014-07-14,2014-11-18,91.16,211.85,840.9999999999964,27.771874999999227,1275.0788111111397,2296.23
2020-07-10,2020-10-10,114.77,482.75,441.8999999999796,28.313978494623154,904.9349055555504,2844.01
2016-09-01,2017-01-09,122.81,468.82,696.6999999999825,27.543511450381324,1296.0036777778296,2819.29
2008-02-14,2008-05-21,184.52,178.11,571.0,27.86326530612236,999.7185305555395,2335.01
1999-03-07,1999-07-08,50.49,163.1,486.09999999999945,27.979838709677463,1312.3632305555575,2274.39
2004-10-20,2005-02-20,136.08,476.14,1183.7000000000044,27.268548387096914,1118.3635666666742,2125.2
2004-03-09,2004-07-04,55.64,497.96,428.8000000000011,28.539830508474243,1270.4873416666778,2496.31
2014-01-30,2014-05-25,190.33,460.22,331.5,28.255172413793154,1264.9422944444377,3124.35
2023-08-12,2023-12-19,54.23,261.4,1516.9000000000015,28.516153846155458,1115.3297249999887,2451.25
2000-01-01,2000-04-16,144.35,392.93,381.90000000000146,27.647663551401862,1104.9719527777752,3106.21
2014-12-05,2015-04-12,106.82,269.3,428.99999999998545,27.789922480620337,1359.9442222222206,2335.02
2001-11-18,2002-03-11,155.79,336.54,448.20000000000346,27.416666666666732,1179.4685972222196,2612.1
2002-07-05,2002-10-12,143.17,371.34,450.3000000000029,27.754000000000453,1039.4554194444354,2493.0
2017-11-06,2018-02-27,192.03,227.48,513.7999999999738,27.728947368421615,1118.277072222263,2654.9
2018-05-08,2018-09-20,188.47,130.56,804.3000000000102,28.284558823528855,1356.0588583333156,2537.22
2005-10-18,2006-02-09,60.25,318.62,845.8000000000047,27.078260869565597,1153.4416833333307,1913.2
2006-04-08,2006-07-19,96.66,244.76,549.5999999999985,28.408737864077445,1065.912741666667,2386.1
2002-10-17,2003-02-26,182.58,324.24,1127.9000000000015,27.442105263157917,1241.2790583333299,2561.61
2010-01-30,2010-06-26,57.64,102.75,695.4000000000015,28.69729729729767,1520.0688416666817,1715.63
2012-10-11,2013-01-14,157.63,333.24,1052.6999999999862,27.506249999999756,861.1578722222039,2399.29
2019-10-10,2020-01-21,52.07,145.18,1058.0999999999694,27.929807692307243,908.7566500000394,1874.62
2002-02-24,2002-06-15,146.71,318.99,597.9000000000033,28.375892857142908,1122.3066805555554,2488.41
2022-03-29,2022-08-18,61.96,412.3,1053.3999999999942,28.632167832167994,1385.6468055554724,2252.3
2002-08-27,2003-01-01,197.25,190.33,1211.5,27.50624999999991,1195.6403111110958,2899.4
2021-11-16,2022-02-24,122.52,498.53,405.8999999999942,28.03069306930785,999.8530750000209,2919.89
2012-10-11,2013-02-26,194.43,401.35,1137.6999999999825,27.538129496403002,1320.029469444431,2301.97
2022-07-21,2022-12-13,76.8,401.91,1000.3999999999942,27.74520547945138,1405.7607166665985,2477.28
2013-08-07,2013-12-09,170.96,292.54,719.9999999999964,27.474399999999672,1296.3362250000064,3290.33
2010-06-26,2010-11-14,60.69,408.32,722.2000000000007,27.713380281689957,1426.5025305555464,2574.59
2008-01-25,2008-06-07,156.74,478.03,710.6999999999862,27.81851851851852,1380.626455555539,2839.68
2002-09-14,2002-12-15,116.35,252.18,1032.6000000000004,27.483870967741936,860.6114944444344,2499.39
2004-01-01,2004-04-29,157.76,369.25,209.1999999999971,28.154166666666242,1324.5157444444449,2671.82
2019-11-17,2020-02-27,185.07,384.33,738.4999999999782,28.089320388349346,983.0359666666627,2934.96
2020-09-05,2020-12-31,156.93,438.65,684.2999999999884,28.169491525423236,1160.4599555556051,2762.69
1998-04-15,1998-09-11,81.49,371.78,944.8999999999999,28.572666666666652,1473.750358333334,2330.94
2022-07-07,2022-11-21,115.88,113.24,990.6999999999971,27.754347826086576,1326.330280555485,2485.35
2006-03-09,2006-06-09,173.14,499.92,290.2999999999938,28.537634408601523,1012.6384388888946,2453.97
2002-10-08,2003-03-04,103.72,392.37,1219.5,27.49189189189196,1393.44604722222,2218.65
2014-12-08,2015-05-01,61.93,157.24,449.09999999998035,27.96000000000048,1535.9028527777773,2624.67
2012-10-25,2013-03-05,166.94,129.41,942.799999999992,27.577272727273037,1280.8366888888704,2556.29
2017-03-01,2017-06-24,176.09,120.9,558.5000000000509,28.725862068965366,1247.735558333312,2023.58
2005-06-02,2005-10-30,152.13,281.72,770.5999999999949,27.84701986754982,1560.6211333333194,2224.98
2006-02-04,2006-06-04,166.08,382.77,343.89999999999964,28.290909090908226,1303.3496555555648,2563.22
2002-10-24,2003-02-19,115.1,305.03,1092.9000000000015,27.39747899159648,1087.3941666666688,2720.23
2008-05-03,2008-08-03,125.21,461.95,570.1999999999935,28.101075268816516,936.4700638889044,2524.12
2020-12-09,2021-04-07,172.57,189.22,489.9999999999636,28.055833333333673,1198.316608333349,2421.13
1999-04-23,1999-07-27,180.28,314.72,436.299999999997,27.73750000000001,1004.645447222224,2943.77
2015-09-24,2016-02-15,141.52,262.73,773.7999999999811,28.07034482758689,1389.877694444498,2415.59
2013-12-25,2014-04-25,111.55,403.9,148.09999999998763,27.837704918033598,1349.6441055555624,2231.05
1999-07-11,1999-11-22,142.05,199.64,804.5999999999995,27.365185185185126,1314.7493833333356,2710.9
2010-05-13,2010-10-01,50.85,486.83,1031.199999999997,28.050704225351886,1360.5012833333385,2331.65
2020-07-05,2020-11-28,115.45,302.95,796.0999999999913,28.314285714284804,1447.2161666666507,2138.54
2010-10-01,2011-01-21,164.92,322.09,536.0000000000109,27.20000000000031,1088.0244611111339,2499.57
2008-04-30,2008-08-01,54.81,138.12,574.799999999992,28.108510638297222,949.9886611111215,2589.05
2007-05-24,2007-10-19,156.27,252.21,955.8000000000029,27.995302013422446,1447.4169027777607,2511.13
1999-03-17,1999-06-29,121.94,166.67,419.89999999999964,27.989523809523842,1126.464486111112,2211.76
2006-07-27,2006-10-26,190.34,418.9,619.6999999999862,27.823913043477976,898.5642750000006,2914.98
2003-02-04,2003-06-19,70.62,359.13,693.0000000000036,28.464705882352973,1427.2600472222366,1973.42
2010-10-04,2011-02-14,138.03,215.4,568.4000000000087,27.123880597015077,1304.6385222222525,1857.43
1998-09-28,1999-02-24,173.22,363.02,1030.7000000000012,27.263333333333332,1445.0635416666655,2155.88
1999-08-28,2000-01-12,182.97,303.76,880.5999999999995,27.17101449275356,1331.712300000001,2048.29
2005-11-28,2006-04-01,122.92,389.41,703.6999999999971,27.348799999999812,1298.1545499999884,2683.77
2022-01-09,2022-05-21,182.77,237.59,479.3000000000029,28.692481203007564,1403.6769555555657,2640.06
2015-07-22,2015-11-26,76.76,385.6,976.6999999999825,28.072656250000364,1207.5569750000068,2975.97
2001-10-23,2002-03-06,193.17,268.98,518.100000000004,27.465925925926097,1397.1519499999977,2926.53
1998-01-11,1998-06-01,158.33,331.23,408.0,28.957042253521138,1507.6053833333344,2428.27
2023-02-15,2023-05-22,105.48,348.05,400.69999999997526,28.804123711339304,1017.1596277777426,2540.96
2006-06-11,2006-09-16,199.12,353.24,653.0999999999931,27.88775510204037,966.5575611111053,3367.76
2002-10-08,2003-03-05,194.71,348.22,1219.5,27.496644295302062,1404.8060722222217,2462.24
2014-05-11,2014-09-23,72.15,115.39,610.6999999999971,28.215441176470502,1453.850900000005,2466.09
2008-09-05,2008-12-29,176.1,341.15,656.9000000000015,27.68017241379318,1127.5121666666746,2980.39
2001-05-18,2001-10-05,108.99,240.63,818.0999999999995,27.91347517730514,1445.4400555555585,2697.13
2005-03-31,2005-07-18,195.08,230.88,651.9999999999982,28.572727272727274,1104.6419555555476,2608.2
2021-08-13,2021-12-25,143.28,165.1,881.4999999999927,28.19037037037175,1299.2173444444343,2306.37
2001-09-06,2001-12-18,89.41,381.48,642.7000000000035,27.436538461538547,1056.4356583333283,2667.51
2004-03-08,2004-08-01,188.95,380.79,642.2000000000007,28.332653061224153,1550.7080916666819,2458.73
2010-08-14,2010-12-16,149.54,325.85,676.8000000000029,27.41520000000007,1188.4670222222412,1993.03
2017-09-13,2017-12-21,157.9,317.44,566.0999999999913,28.143000000000466,973.0395305555721,3280.57
2003-07-16,2003-10-27,59.42,428.21,425.0,27.938461538461244,1088.819150000014,2433.87
2004-10-06,2005-02-19,144.93,318.79,1277.0000000000036,27.26131386861316,1258.3190500000128,2659.11
2020-01-16,2020-05-24,87.3,440.09,379.29999999998836,28.895384615385467,1399.4156083334383,2582.84
2019-12-04,2020-03-16,84.34,276.62,525.9999999999782,28.20096153846148,1044.531091666693,2878.89
2008-01-26,2008-06-06,83.44,426.71,710.2999999999884,27.81954887218045,1358.2737361110921,2077.51
2017-02-21,2017-06-15,100.77,413.59,539.0000000000364,28.67391304347801,1232.0428861110704,2359.89
1999-02-26,1999-07-07,155.5,129.82,495.39999999999964,27.946212121212174,1407.4998138888895,2087.84
2014-12-15,2015-05-04,180.22,225.27,388.4999999999782,28.03191489361785,1499.2305916666664,2307.29
2002-11-18,2003-04-10,163.28,223.59,875.0999999999985,27.767361111111313,1423.8355138888874,2253.79
2010-10-08,2011-01-22,67.35,288.89,509.70000000001164,27.15887850467317,1025.9396638889157,2166.53
2000-02-24,2000-06-02,130.15,269.46,392.60000000000036,28.307999999999883,1045.1893611111082,1785.5
2009-12-15,2010-05-09,69.05,452.54,473.2999999999993,28.366438356164682,1544.107083333336,2511.17
2018-11-24,2019-04-13,168.43,385.63,238.2999999999738,28.209929078014227,1536.6502999999502,1801.75
2009-05-07,2009-09-16,67.48,191.34,867.2999999999993,27.992481203007518,1339.9437499999694,2350.96
2023-04-24,2023-08-25,118.43,111.49,698.1999999999971,29.069354838710193,1255.7106361111655,1786.88
2012-01-25,2012-06-02,89.41,141.09,374.799999999992,28.21461538461534,1391.8254055555371,2373.83
2000-06-20,2000-10-22,146.16,327.4,765.6999999999989,27.56640000000011,1256.9502722222333,2768.29
2004-08-16,2004-12-17,96.17,193.89,1390.400000000007,27.267741935483613,1115.1114361111322,2364.12
2006-11-16,2007-03-06,170.04,156.85,767.4999999999964,27.230630630631076,1038.8845305555442,2411.86
2007-01-19,2007-06-09,178.71,396.96,431.3999999999978,28.15070422535248,1538.1476027777462,2976.02
2022-09-10,2023-02-06,81.03,300.33,849.4999999999636,27.672666666666434,1455.758441666665,2294.89
2017-03-14,2017-08-02,194.59,281.23,521.3000000000247,28.747887323943537,1552.0249472221913,2592.53
2009-02-02,2009-05-30,187.65,227.66,330.49999999999636,28.355932203390076,1245.9935138888832,2880.64
2007-06-29,2007-11-03,93.43,276.94,816.7999999999993,27.83984374999943,1262.9711999999927,2744.13
2014-03-09,2014-06-27,188.88,137.14,395.80000000000655,28.617117117116855,1218.7832222222132,2602.71
2015-01-09,2015-05-26,79.06,122.99,412.29999999999563,28.26376811594304,1475.9539888888758,2083.44
1998-09-14,1998-12-19,63.76,172.1,673.5000000000005,27.450515463917487,938.3910777777774,2124.05
2007-11-24,2008-03-28,163.81,136.44,662.8999999999869,27.38888888888912,1266.3548861111121,2497.25
2002-03-06,2002-06-24,128.69,472.28,579.0000000000036,28.449549549549562,1117.3723972222215,2741.47
2006-07-28,2006-12-23,93.87,451.14,1538.0999999999804,27.59932885906052,1322.3552194444674,2833.31
2020-03-01,2020-07-04,117.87,470.07,573.7000000000116,29.157936507937617,1333.6191944445163,2545.03
2022-05-22,2022-08-22,55.8,406.81,665.4000000000015,28.299999999999937,884.06788611105,2032.23
2011-07-24,2011-10-26,98.88,361.53,526.8000000000029,27.932631578947735,964.2238277777651,2099.05
2003-03-23,2003-06-25,73.59,399.8,625.9000000000051,28.69473684210511,973.991075000009,2465.72
2000-05-15,2000-09-19,143.64,415.03,798.2000000000016,27.76406250000005,1282.5612527777812,2777.97
1999-07-20,1999-11-06,148.82,224.46,732.4999999999995,27.403636363636345,1048.0289361111136,2266.88
2002-08-18,2002-12-07,129.91,361.79,946.2000000000062,27.550000000000118,1114.8891277777548,2048.56
2018-09-26,2019-02-05,119.22,414.1,534.9999999999927,27.846616541353864,1334.3756972222473,2385.22
2005-07-19,2005-12-04,178.49,466.32,667.9000000000051,27.55755395683495,1451.9870694444362,2580.05
2020-09-05,2021-01-02,170.18,159.77,711.7999999999884,28.161666666666132,1172.3816222222667,2919.56
2013-08-06,2013-11-26,140.82,204.67,649.4999999999927,27.476106194690164,1175.497663888891,2345.81
2011-06-24,2011-10-12,52.1,168.88,510.09999999999127,27.974774774775142,1158.1095666666151,2051.49
2016-02-25,2016-07-06,65.52,496.07,625.6000000000276,29.145112781954364,1364.8432305554888,2382.43
2002-08-17,2002-11-17,82.44,173.41,678.5000000000036,27.582795698924777,930.1998916666489,2748.82
2004-05-24,2004-09-29,117.8,128.04,708.6000000000076,27.657364341084843,1312.5352888889065,1868.59
2000-01-26,2000-06-03,159.69,448.18,502.900000000001,28.106153846153756,1356.3846833333282,2237.06
2005-06-22,2005-09-28,196.27,153.2,440.19999999999527,27.84343434343449,1050.265444444427,2630.21
2002-01-30,2002-06-08,156.8,249.42,582.6000000000031,28.220000000000155,1341.3647527777757,2560.75
2005-06-24,2005-10-18,163.73,192.13,523.6999999999935,27.785470085470283,1239.9971583333208,2605.08
2011-10-24,2012-02-03,154.58,209.78,993.2000000000044,27.430097087379092,953.3583111111438,2059.0
2010-02-06,2010-05-27,118.14,400.85,480.30000000000655,28.820720720721166,1151.3459972222336,2289.91
2009-10-09,2010-01-16,72.9,241.86,607.4999999999927,27.752000000000116,936.6530277777492,2077.19
2005-04-02,2005-08-26,109.93,193.97,711.4999999999927,28.40816326530642,1526.3582055555416,2722.35
2010-12-13,2011-04-07,92.03,304.63,246.70000000000437,27.34137931034513,1238.2775083333836,2188.62
1999-11-03,2000-02-17,143.74,225.62,630.0000000000014,27.000934579439203,1071.4365138888888,2003.32
1998-03-10,1998-06-09,154.36,115.94,421.6999999999998,29.44021739130435,952.0137944444456,3037.45
2021-07-17,2021-11-24,125.21,269.43,801.0999999999913,28.274809160306454,1284.729313888849,2423.35
2015-08-11,2015-12-07,145.11,366.83,929.8999999999724,28.059663865546266,1085.4754833333573,2553.64
2004-08-26,2004-12-09,73.87,203.47,1220.400000000005,27.233962264150833,953.0179638889094,2238.61
2019-04-11,2019-08-27,64.38,268.25,743.5999999999985,28.972661870503682,1335.0265916666976,2323.43
2022-01-30,2022-05-31,76.72,160.34,578.1000000000058,28.7827868852459,1260.699372222225,2232.93
2008-05-13,2008-08-19,191.28,235.95,512.6999999999971,28.029292929292577,1005.7928916666715,2771.96
2001-10-19,2002-01-17,123.36,482.03,459.9000000000033,27.40329670329675,925.9213333333282,2778.06
2013-11-08,2014-02-24,83.8,381.77,247.89999999999418,27.333944954129723,1157.8038111111164,2121.49
2021-01-02,2021-05-14,188.26,285.27,540.699999999968,28.363157894736755,1368.6808305555314,2797.63
2021-07-03,2021-10-07,81.58,140.68,597.1000000000058,28.28659793814571,961.3766166666755,2626.8
1999-05-02,1999-08-14,137.52,306.04,496.59999999999764,27.629523809523864,1100.4678111111143,2417.72
2011-03-08,2011-06-30,184.72,462.43,394.599999999984,28.331304347827658,1257.5658361111127,2907.57
2005-04-24,2005-08-24,68.3,358.75,599.299999999992,28.34959349593508,1277.2359666666634,2945.07
2013-08-02,2013-11-08,112.34,202.57,551.3999999999942,27.508080808080397,1022.1815888888814,2842.13
2021-04-25,2021-08-07,101.07,113.34,603.5999999999913,28.760000000000442,1067.3217555554875,1891.07
2019-09-11,2020-02-05,116.07,427.29,1327.7999999999738,27.978378378378103,1318.3062638889241,2392.32
2005-11-26,2006-04-03,64.42,369.19,704.9999999999964,27.36976744186033,1342.9353333333238,2131.44
2012-02-09,2012-06-27,197.93,464.36,424.6999999999789,28.33357142857068,1490.929408333308,2382.26
2017-10-06,2018-01-11,110.45,282.96,531.7999999999884,28.01326530612322,947.8659138889343,3343.92
2021-05-04,2021-08-13,168.06,187.5,614.8999999999942,28.69411764705928,1010.4462444443925,2251.21
2013-05-09,2013-08-19,152.34,462.1,514.3000000000102,27.87281553397968,1050.5096305555635,2334.42
2003-01-05,2003-04-20,170.15,255.97,285.2999999999993,28.050000000000303,1130.9158138888852,2837.69
2015-05-02,2015-08-24,62.08,289.7,660.1000000000204,28.473913043478007,1200.0433249999987,2072.62
2001-07-11,2001-11-05,140.22,133.75,700.1000000000013,27.607627118644167,1211.4328361111075,2523.0
2017-06-01,2017-09-13,137.29,398.18,561.3000000000102,28.400952380952436,1077.413922222273,2228.4
2019-02-09,2019-06-24,53.33,394.57,443.1999999999971,29.0,1424.0591111110698,2113.95
1998-09-14,1999-01-09,133.52,242.22,970.0000000000011,27.308474576271177,1105.4169611111106,2304.04
2000-11-21,2001-03-24,69.88,217.44,263.20000000000164,27.540322580645103,1323.3213861111126,2700.66
2015-02-17,2015-05-27,183.49,208.71,343.00000000001455,28.620000000001163,1069.676274999998,2288.81
2023-05-18,2023-08-30,74.28,472.87,551.1000000000204,29.027619047619545,1083.713000000047,2720.42
2003-06-20,2003-09-27,189.27,417.96,461.6999999999989,28.030999999999693,1021.5092861111225,2303.01
2002-08-30,2002-12-21,158.49,372.49,1208.699999999999,27.509649122807005,1048.594941666648,2731.86
2001-05-29,2001-08-27,196.56,342.29,444.5,28.005494505494585,929.4514222222224,2447.22
2000-03-10,2000-07-17,54.6,286.92,636.6999999999989,28.222307692307705,1343.2668944444422,2367.83
2015-09-10,2015-12-28,98.49,166.24,844.1999999999825,28.071818181818394,1003.2795527778217,2224.14
2005-03-10,2005-07-09,70.36,311.56,544.7000000000007,28.70163934426246,1263.848247222213,2917.01
1998-09-11,1998-12-12,199.62,117.99,631.1000000000001,27.527956989247265,906.5301,3173.54
2003-12-17,2004-04-19,147.04,248.67,178.89999999999418,28.009599999999686,1380.5125638888894,2412.67
2005-02-05,2005-05-08,82.63,177.62,188.00000000000182,28.491397849462803,1007.3135861111114,2199.53
2008-02-06,2008-06-18,88.85,319.08,727.299999999992,27.914179104477505,1361.4880111111124,2442.11
2015-03-20,2015-08-05,175.89,301.63,615.3000000000175,28.671942446043122,1477.2827916666647,2285.36
2004-11-20,2005-04-01,77.25,446.82,705.5000000000036,27.66691729323317,1324.5582333333514,1712.95
2021-12-25,2022-04-13,97.42,267.76,198.89999999999418,28.387272727273047,1186.9275111111347,2674.08
2008-08-16,2008-11-23,171.5,184.49,552.6000000000058,27.780999999999622,997.8535277777846,2421.77
2007-12-24,2008-05-21,92.5,169.22,732.4999999999964,27.59466666666655,1537.7210944444305,2171.76
2022-09-27,2023-02-23,120.86,224.62,836.0999999999622,27.66266666666624,1447.814188888893,2510.68
2004-10-24,2005-02-20,153.31,431.52,1147.900000000007,27.27916666666679,1076.3985638888953,2565.73
2023-07-18,2023-11-11,87.47,253.09,1086.5000000000073,28.69829059829045,1065.4637055555213,2386.07
2017-03-03,2017-07-06,143.24,311.3,464.1000000000422,28.75158730158716,1371.8209249999927,2275.7
2005-09-26,2006-01-05,188.23,208.89,521.5000000000036,27.266666666666925,1053.4194527777872,2935.61
2010-01-10,2010-04-29,51.94,205.22,258.79999999999563,28.435454545454757,1187.2512722222382,2496.53
2017-12-19,2018-04-07,123.54,340.75,235.79999999996653,27.95,1166.390358333345,2054.32
2022-12-17,2023-04-06,121.75,485.29,422.4999999999782,27.852252252252306,1118.4930805555632,2803.54
2016-06-14,2016-10-10,179.71,241.76,640.8999999999869,27.886554621848497,1221.05521944449,2488.77
