date,temp_max_C,temp_min_C,precip_mm,rain_mm,sunshine_h
2019-06-09,29.0,26.9,11.9,11.9,10.598263888888889
2019-06-10,29.2,27.5,4.0,4.0,11.308158333333335
2019-06-11,29.0,26.9,4.2,4.2,10.649022222222223
2019-06-12,29.0,28.1,0.4,0.4,10.900580555555555
2019-06-13,28.9,28.5,0.0,0.0,10.124258333333334
2019-06-14,29.0,28.2,0.3,0.3,10.98702777777778
2019-06-15,29.0,27.5,4.5,4.5,10.809436111111111
2019-06-16,28.9,26.9,3.1,3.1,10.498080555555555
2019-06-17,29.0,26.9,6.2,6.2,9.965863888888888
2019-06-18,28.9,27.5,1.9,1.9,11.540805555555556
2019-06-19,28.8,27.3,2.3,2.3,11.229519444444444
2019-06-20,28.8,27.1,2.2,2.2,7.9375277777777775
2019-06-21,28.9,27.5,2.5,2.5,10.083416666666668
2019-06-22,29.0,26.9,6.7,6.7,10.34663888888889
2019-06-23,29.2,27.0,1.4,1.4,9.424769444444443
2019-06-24,29.2,28.5,0.7,0.7,11.275044444444445
2019-06-25,29.1,28.5,0.0,0.0,11.70105
2019-06-26,29.1,28.3,0.2,0.2,11.568399999999999
2019-06-27,28.9,27.8,1.4,1.4,10.852927777777778
2019-06-28,28.9,28.3,0.0,0.0,11.699844444444444
2019-06-29,29.1,28.2,0.1,0.1,11.699369444444445
2019-06-30,29.1,28.5,0.0,0.0,6.9716555555555555
2019-07-01,29.0,28.2,0.0,0.0,10.553125
2019-07-02,28.9,28.4,0.4,0.4,9.359341666666666
2019-07-03,29.0,28.5,0.0,0.0,10.869577777777778
2019-07-04,29.1,28.5,0.0,0.0,11.695808333333334
2019-07-05,29.0,28.4,0.0,0.0,11.667563888888889
2019-07-06,28.9,28.6,0.0,0.0,11.50903888888889
2019-07-07,29.1,28.4,0.0,0.0,11.692752777777779
2019-07-08,29.1,28.4,0.2,0.2,11.691591666666667
2019-07-09,29.0,28.0,0.5,0.5,11.156113888888889
2019-07-10,28.5,25.6,12.3,12.3,8.172194444444445
2019-07-11,29.2,28.4,0.1,0.1,10.211583333333332
2019-07-12,29.0,27.0,0.8,0.8,11.686241666666668
2019-07-13,28.8,25.1,5.3,5.3,10.552658333333333
2019-07-14,28.1,25.9,6.3,6.3,11.188916666666666
2019-07-15,28.1,26.0,10.5,10.5,11.400625
2019-07-16,29.0,26.0,21.4,21.4,10.897897222222221
2019-07-17,27.2,25.9,46.8,46.8,0.5778444444444444
2019-07-18,28.6,26.4,49.2,49.2,0.30840555555555554
2019-07-19,28.5,26.5,6.9,6.9,3.9913944444444445
2019-07-20,28.8,26.8,5.0,5.0,8.450975
2019-07-21,28.5,26.5,4.1,4.1,10.138844444444443
2019-07-22,28.9,26.6,3.9,3.9,0.9666916666666667
2019-07-23,29.0,27.6,0.5,0.5,11.03686111111111
2019-07-24,28.4,26.4,3.1,3.1,11.355716666666668
2019-07-25,28.0,25.4,12.2,12.2,9.891713888888889
2019-07-26,28.4,26.8,0.4,0.4,11.30688888888889
2019-07-27,28.5,27.7,0.1,0.1,10.88941111111111
2019-07-28,28.5,27.6,0.2,0.2,11.579705555555556
2019-07-29,28.4,27.8,0.0,0.0,11.577169444444444
2019-07-30,28.8,27.5,0.0,0.0,11.649683333333334
2019-07-31,29.0,28.0,0.0,0.0,11.647075000000001
2019-08-01,29.0,28.2,0.0,0.0,10.643744444444446
2019-08-02,29.2,28.5,0.0,0.0,10.943566666666666
2019-08-03,29.3,28.6,0.2,0.2,10.809911111111111
2019-08-04,29.2,28.0,0.7,0.7,10.304352777777778
2019-08-05,29.2,28.4,0.6,0.6,10.870055555555554
2019-08-06,29.2,28.0,0.5,0.5,10.866961111111111
2019-08-07,29.2,28.5,0.2,0.2,10.27956388888889
2019-08-08,29.2,26.7,9.5,9.5,4.779030555555555
2019-08-09,29.3,27.1,4.8,4.8,4.772319444444444
2019-08-10,28.8,26.7,6.1,6.1,10.262869444444444
2019-08-11,28.7,26.1,15.1,15.1,8.934313888888889
2019-08-12,27.9,26.5,11.3,11.3,0.016525
2019-08-13,27.8,25.7,28.4,28.4,1.044425
2019-08-14,28.4,26.2,6.1,6.1,8.67913888888889
2019-08-15,28.5,27.4,1.8,1.8,9.305619444444446
2019-08-16,28.1,26.0,5.8,5.8,11.09086111111111
2019-08-17,28.4,27.3,0.8,0.8,6.672933333333334
2019-08-18,28.6,26.6,0.7,0.7,11.591452777777778
2019-08-19,27.9,26.1,4.4,4.4,11.482672222222224
2019-08-20,28.3,26.3,7.1,7.1,11.342433333333334
2019-08-21,28.6,26.6,3.1,3.1,11.080933333333334
2019-08-22,28.9,26.0,6.9,6.9,7.4392611111111115
2019-08-23,27.9,26.5,3.0,3.0,3.0845861111111113
2019-08-24,27.5,26.3,2.7,2.7,10.019386111111112
2019-08-25,28.0,25.6,8.5,8.5,10.687147222222222
2019-08-26,27.6,25.8,13.3,13.3,5.346972222222222
2019-08-27,28.4,25.9,3.2,3.2,9.019919444444444
2019-08-28,28.3,26.0,7.5,7.5,10.952505555555554
2019-08-29,27.3,25.8,46.1,46.1,5.7957777777777775
2019-08-30,28.8,26.5,1.9,1.9,10.608694444444446
2019-08-31,28.7,26.1,2.0,2.0,11.542230555555555
2019-09-01,28.9,28.1,0.1,0.1,11.09663888888889
2019-09-02,28.8,28.0,0.2,0.2,10.967705555555556
2019-09-03,28.6,27.6,0.2,0.2,10.914744444444445
2019-09-04,28.8,28.1,0.0,0.0,11.156655555555556
2019-09-05,29.0,28.2,0.0,0.0,11.521263888888889
2019-09-06,28.9,27.9,0.5,0.5,11.064505555555556
2019-09-07,28.9,26.2,4.4,4.4,11.303519444444444
2019-09-08,29.0,27.5,0.5,0.5,11.508263888888889
2019-09-09,28.9,26.7,0.9,0.9,11.503877777777777
2019-09-10,29.1,28.2,0.3,0.3,11.499466666666667
2019-09-11,28.9,26.1,3.9,3.9,10.393030555555557
2019-09-12,28.2,26.2,5.1,5.1,1.4928777777777777
2019-09-13,27.8,25.4,11.6,11.6,8.406216666666667
2019-09-14,28.5,26.2,3.4,3.4,11.168930555555557
2019-09-15,28.2,26.3,3.1,3.1,8.952030555555556
2019-09-16,27.8,25.9,4.0,4.0,3.9064305555555556
2019-09-17,28.2,26.3,1.6,1.6,9.6899
2019-09-18,29.0,26.9,2.0,2.0,11.46335
2019-09-19,28.0,26.4,5.3,5.3,10.585713888888888
2019-09-20,27.4,25.7,9.3,9.3,9.396727777777778
2019-09-21,27.6,25.7,10.3,10.3,7.597672222222222
2019-09-22,27.4,25.9,23.9,23.9,3.3390833333333334
2019-09-23,28.6,26.0,14.5,14.5,7.008930555555556
2019-09-24,27.7,25.7,28.5,28.5,1.3977388888888889
2019-09-25,29.0,25.9,15.7,15.7,7.4938666666666665
2019-09-26,28.9,25.5,9.9,9.9,3.6859916666666668
2019-09-27,28.0,25.6,9.2,9.2,10.529291666666666
2019-09-28,28.4,26.9,0.8,0.8,10.909072222222223
2019-09-29,26.8,25.5,10.1,10.1,6.566030555555555
2019-09-30,27.6,25.4,6.7,6.7,10.781958333333334
2019-10-01,28.1,25.4,5.5,5.5,11.302619444444444
2019-10-02,28.7,26.9,1.9,1.9,11.303991666666667
2019-10-03,27.0,25.4,9.7,9.7,10.924044444444444
2019-10-04,27.7,26.3,2.6,2.6,11.248175
2019-10-05,27.6,25.5,5.2,5.2,10.928975
2019-10-06,27.6,25.9,7.3,7.3,11.136544444444445
2019-10-07,27.3,24.5,19.8,19.8,6.2235249999999995
2019-10-08,28.0,25.9,15.2,15.2,10.497275
2019-10-09,27.9,25.9,11.8,11.8,8.37945
2019-10-10,27.5,25.4,14.7,14.7,7.863302777777777
2019-10-11,27.6,25.8,8.7,8.7,10.954419444444445
2019-10-12,27.6,26.0,7.1,7.1,11.065316666666666
2019-10-13,28.2,25.0,13.1,13.1,8.621902777777777
2019-10-14,28.3,27.5,0.5,0.5,11.016122222222222
2019-10-15,27.4,25.5,16.9,16.9,10.947197222222224
2019-10-16,27.6,25.3,11.2,11.2,10.703144444444444
2019-10-17,28.0,25.8,9.3,9.3,8.216530555555556
2019-10-18,27.7,26.2,7.8,7.8,10.950430555555556
2019-10-19,27.8,26.0,3.5,3.5,10.60976111111111
2019-10-20,27.8,25.7,17.2,17.2,4.4982999999999995
2019-10-21,27.8,26.0,8.1,8.1,0.7390166666666667
2019-10-22,28.5,27.2,0.0,0.0,9.891
2019-10-23,28.5,26.2,4.3,4.3,10.952133333333334
2019-10-24,28.1,26.4,9.1,9.1,0.25249166666666667
2019-10-25,27.7,25.6,10.0,10.0,9.693980555555555
2019-10-26,28.8,26.8,0.3,0.3,8.97893611111111
2019-10-27,28.7,26.7,3.6,3.6,1.8894
2019-10-28,28.5,26.4,1.8,1.8,5.492436111111111
2019-10-29,27.4,25.5,85.5,85.5,0.0
2019-10-30,27.4,25.9,20.3,20.3,5.328019444444444
2019-10-31,27.4,25.8,12.8,12.8,1.3957305555555557
2019-11-01,27.4,25.3,11.0,11.0,9.275413888888888
2019-11-02,28.2,26.6,1.5,1.5,11.016350000000001
2019-11-03,27.6,26.8,1.7,1.7,9.583347222222223
2019-11-04,27.9,25.2,7.6,7.6,9.562219444444445
2019-11-05,27.7,25.0,8.2,8.2,8.918816666666666
2019-11-06,27.8,25.7,3.6,3.6,9.045144444444444
2019-11-07,27.4,25.6,12.2,12.2,10.925925000000001
2019-11-08,27.4,25.9,5.8,5.8,10.903841666666667
2019-11-09,27.3,26.5,1.4,1.4,10.97481111111111
2019-11-10,27.2,26.0,9.9,9.9,10.91548888888889
2019-11-11,27.2,26.1,4.2,4.2,10.923808333333334
2019-11-12,28.6,26.2,2.1,2.1,10.941711111111113
2019-11-13,28.4,27.3,1.4,1.4,10.903263888888889
2019-11-14,28.8,27.0,2.5,2.5,10.933130555555554
2019-11-15,27.4,25.5,22.6,22.6,9.798702777777779
2019-11-16,27.6,25.6,14.2,14.2,9.185147222222222
2019-11-17,28.5,27.3,0.2,0.2,10.918408333333332
2019-11-18,28.3,26.4,2.9,2.9,10.878530555555555
2019-11-19,28.0,25.6,6.2,6.2,10.872836111111111
2019-11-20,27.1,25.8,4.2,4.2,10.358308333333333
2019-11-21,27.6,25.9,3.9,3.9,10.272855555555555
2019-11-22,27.9,26.1,11.6,11.6,10.599230555555556
2019-11-23,27.8,26.4,7.6,7.6,10.237777777777778
2019-11-24,27.9,25.5,8.8,8.8,7.387819444444445
2019-11-25,28.2,26.0,12.7,12.7,2.5014555555555553
2019-11-26,27.7,26.0,23.4,23.4,6.893252777777778
2019-11-27,29.1,26.0,8.4,8.4,9.079919444444444
2019-11-28,27.9,26.2,15.5,15.5,8.893033333333333
2019-11-29,27.2,25.9,32.5,32.5,8.248569444444444
2019-11-30,27.4,26.0,25.6,25.6,1.9001249999999998
2019-12-01,28.2,26.2,24.8,24.8,1.9279333333333335
2019-12-02,28.0,26.1,9.7,9.7,10.466883333333334
2019-12-03,28.5,26.4,17.5,17.5,9.776075
2019-12-04,27.4,25.9,42.7,42.7,7.114116666666667
2019-12-05,28.1,25.8,70.1,70.1,0.0
2019-12-06,28.4,25.9,32.3,32.3,4.102869444444444
2019-12-07,28.0,26.4,5.5,5.5,9.523452777777777
2019-12-08,28.8,26.6,4.0,4.0,8.0
2019-12-09,29.0,27.9,1.4,1.4,10.782066666666667
2019-12-10,28.4,26.1,9.1,9.1,10.579269444444446
2019-12-11,27.0,25.2,26.9,26.9,7.713847222222221
2019-12-12,28.0,26.4,8.2,8.2,1.2334611111111111
2019-12-13,28.2,26.0,9.6,9.6,10.730758333333334
2019-12-14,26.9,25.5,17.4,17.4,10.09501388888889
2019-12-15,27.1,25.8,2.9,2.9,10.327894444444444
2019-12-16,27.9,25.1,8.6,8.6,5.814486111111112
2019-12-17,27.9,26.5,3.1,3.1,10.584480555555555
2019-12-18,27.5,26.0,28.3,28.3,7.494780555555555
2019-12-19,26.9,25.9,40.1,40.1,1.995738888888889
2019-12-20,27.3,25.4,28.9,28.9,0.8311361111111112
2019-12-21,28.5,25.8,11.6,11.6,6.577255555555555
2019-12-22,28.1,26.0,19.4,19.4,7.916738888888888
2019-12-23,26.8,25.5,45.5,45.5,0.253375
2019-12-24,27.9,25.3,8.4,8.4,8.507916666666667
2019-12-25,28.1,26.2,5.0,5.0,10.844816666666667
2019-12-26,27.9,26.5,2.0,2.0,10.842825
2019-12-27,28.2,27.1,0.2,0.2,11.059541666666666
2019-12-28,28.4,27.4,0.1,0.1,11.05433611111111
2019-12-29,28.1,27.0,0.7,0.7,11.090188888888889
2019-12-30,28.4,27.6,0.0,0.0,10.847280555555555
2019-12-31,28.2,27.0,0.5,0.5,10.980194444444443
2020-01-01,28.3,27.6,0.0,0.0,11.074238888888889
2020-01-02,28.2,26.6,2.4,2.4,10.877847222222222
2020-01-03,27.9,26.1,10.1,10.1,9.531225000000001
2020-01-04,27.5,25.8,7.6,7.6,10.779250000000001
2020-01-05,28.1,27.0,0.9,0.9,10.907852777777777
2020-01-06,28.3,27.4,0.2,0.2,11.010983333333334
2020-01-07,28.8,26.9,1.4,1.4,10.828552777777778
2020-01-08,28.4,26.9,0.4,0.4,10.930725
2020-01-09,28.1,27.2,0.4,0.4,10.813677777777777
2020-01-10,28.2,27.4,0.0,0.0,10.771958333333334
2020-01-11,28.0,27.1,0.0,0.0,10.94488611111111
2020-01-12,28.0,27.3,0.7,0.7,11.020008333333333
2020-01-13,27.9,27.0,0.0,0.0,10.693175
2020-01-14,27.6,26.6,0.0,0.0,10.761388888888888
2020-01-15,27.8,26.9,0.0,0.0,10.765005555555554
2020-01-16,28.0,26.9,0.0,0.0,11.073977777777777
2020-01-17,28.1,26.9,0.0,0.0,10.931750000000001
2020-01-18,27.9,27.0,1.0,1.0,10.879344444444444
2020-01-19,27.8,26.9,2.1,2.1,10.871597222222222
2020-01-20,28.2,26.2,4.0,4.0,10.37390277777778
2020-01-21,28.7,26.7,3.2,3.2,10.937752777777778
2020-01-22,28.5,27.4,1.5,1.5,10.871036111111112
2020-01-23,28.4,26.8,3.9,3.9,10.129316666666666
2020-01-24,28.2,27.1,5.9,5.9,10.731180555555556
2020-01-25,28.1,27.5,0.0,0.0,10.980755555555556
2020-01-26,28.1,27.2,0.0,0.0,10.691261111111112
2020-01-27,28.3,27.2,0.0,0.0,10.540327777777778
2020-01-28,28.0,26.6,0.0,0.0,10.826994444444445
2020-01-29,28.5,27.1,0.0,0.0,11.115152777777778
2020-01-30,28.4,27.2,0.0,0.0,10.93308888888889
2020-01-31,28.3,26.9,0.0,0.0,10.955327777777779
2020-02-01,28.2,27.1,0.0,0.0,11.016194444444444
2020-02-02,28.3,27.2,0.0,0.0,11.0205
2020-02-03,28.1,27.1,0.4,0.4,10.996472222222224
2020-02-04,28.4,27.4,0.1,0.1,11.028488888888889
2020-02-05,28.4,27.3,0.0,0.0,11.004072222222224
2020-02-06,28.5,27.5,0.0,0.0,11.035744444444445
2020-02-07,28.6,27.5,0.0,0.0,10.982708333333333
2020-02-08,28.2,27.6,0.0,0.0,10.614836111111112
2020-02-09,28.4,27.6,0.0,0.0,11.016975
2020-02-10,28.3,27.6,0.0,0.0,11.048094444444445
2020-02-11,28.5,27.5,0.0,0.0,10.908577777777777
2020-02-12,28.5,27.3,0.5,0.5,11.081727777777779
2020-02-13,28.4,26.0,16.4,16.4,9.152811111111111
2020-02-14,28.5,26.7,3.4,3.4,7.180852777777778
2020-02-15,28.2,27.5,0.1,0.1,11.059608333333331
2020-02-16,28.0,27.5,0.1,0.1,11.090311111111111
2020-02-17,28.1,26.9,1.0,1.0,11.122455555555554
2020-02-18,27.9,27.3,0.3,0.3,11.122777777777777
2020-02-19,28.0,27.0,0.0,0.0,11.241369444444445
2020-02-20,28.2,26.9,0.0,0.0,10.739644444444444
2020-02-21,28.5,26.9,4.3,4.3,11.008922222222223
2020-02-22,28.4,26.2,12.1,12.1,9.424980555555555
2020-02-23,28.2,26.6,2.7,2.7,10.830941666666666
2020-02-24,28.1,26.9,1.5,1.5,11.04
2020-02-25,28.5,27.1,0.2,0.2,11.250605555555556
2020-02-26,28.3,27.1,1.1,1.1,11.221274999999999
2020-02-27,28.2,27.0,0.6,0.6,11.130622222222222
2020-02-28,28.2,27.5,0.0,0.0,11.038769444444444
2020-02-29,28.4,27.3,0.0,0.0,11.222366666666666
2020-03-01,28.8,27.2,0.0,0.0,11.036844444444444
2020-03-02,28.2,27.8,0.0,0.0,11.346591666666667
2020-03-03,28.0,27.4,0.0,0.0,11.346991666666666
2020-03-04,28.5,27.2,0.0,0.0,11.032572222222223
2020-03-05,28.4,27.5,0.0,0.0,11.347366666666666
2020-03-06,28.4,27.5,0.0,0.0,11.369841666666666
2020-03-07,28.8,27.5,0.0,0.0,11.375072222222222
2020-03-08,29.0,27.6,0.0,0.0,11.380280555555556
2020-03-09,29.1,27.9,0.0,0.0,11.314233333333332
2020-03-10,28.7,28.0,0.1,0.1,11.248430555555554
2020-03-11,28.6,27.7,0.1,0.1,11.34568888888889
2020-03-12,28.6,26.9,0.3,0.3,11.400838888888888
2020-03-13,28.6,27.4,1.6,1.6,10.722002777777778
2020-03-14,28.6,26.9,0.7,0.7,11.34375
2020-03-15,29.1,27.8,0.1,0.1,11.415788888888889
2020-03-16,29.0,27.9,0.1,0.1,11.420708333333334
2020-03-17,29.0,26.8,2.9,2.9,10.613508333333332
2020-03-18,29.1,27.5,3.0,3.0,11.430544444444445
2020-03-19,28.7,27.6,1.2,1.2,11.101138888888888
2020-03-20,28.3,26.9,1.3,1.3,11.440355555555556
2020-03-21,28.9,27.5,0.1,0.1,11.43835
2020-03-22,28.6,27.9,0.0,0.0,11.45011388888889
2020-03-23,29.1,28.0,0.0,0.0,11.454966666666666
2020-03-24,28.6,27.8,0.2,0.2,11.459794444444444
2020-03-25,28.6,27.2,1.1,1.1,11.300219444444444
2020-03-26,29.2,27.8,0.7,0.7,11.469372222222221
2020-03-27,28.8,28.2,0.4,0.4,11.037247222222222
2020-03-28,29.2,28.1,0.0,0.0,11.478822222222222
2020-03-29,28.9,27.6,0.0,0.0,11.483491666666666
2020-03-30,29.4,27.9,0.0,0.0,10.930861111111112
2020-03-31,29.3,28.1,0.7,0.7,11.492705555555554
2020-04-01,29.2,28.3,0.1,0.1,10.800875
2020-04-02,29.2,28.2,0.3,0.3,11.50173611111111
2020-04-03,29.4,28.1,0.0,0.0,11.506152777777778
2020-04-04,29.6,28.3,0.0,0.0,11.510486111111112
2020-04-05,29.2,28.5,0.0,0.0,11.514805555555556
2020-04-06,29.5,28.2,0.0,0.0,11.519108333333334
2020-04-07,29.3,28.5,0.1,0.1,11.523388888888888
2020-04-08,29.2,28.0,0.5,0.5,11.527652777777778
2020-04-09,29.7,27.5,0.2,0.2,11.53188888888889
2020-04-10,29.5,27.5,0.3,0.3,11.5361
2020-04-11,29.5,28.0,0.3,0.3,11.540277777777778
2020-04-12,28.9,27.1,3.2,3.2,11.544425
2020-04-13,29.3,27.5,0.2,0.2,11.548536111111112
2020-04-14,29.1,27.5,1.0,1.0,11.552608333333334
2020-04-15,28.6,26.1,7.4,7.4,11.294975
2020-04-16,28.5,27.2,2.3,2.3,11.560636111111112
2020-04-17,29.5,28.1,1.1,1.1,11.564583333333333
2020-04-18,30.0,27.1,3.5,3.5,11.568480555555555
2020-04-19,29.7,27.6,2.6,2.6,11.572327777777778
2020-04-20,29.6,27.6,4.0,4.0,11.576125000000001
2020-04-21,29.5,27.0,8.8,8.8,11.579866666666666
2020-04-22,27.9,26.2,10.6,10.6,10.30599722222222
2020-04-23,28.9,26.5,18.9,18.9,9.062455555555555
2020-04-24,29.6,26.1,13.2,13.2,0.0
2020-04-25,30.4,28.5,1.2,1.2,11.594208333333334
2020-04-26,30.0,27.4,2.1,2.1,10.28075
2020-04-27,29.5,27.5,2.8,2.8,11.601130555555555
2020-04-28,29.7,27.3,8.3,8.3,10.191288888888888
2020-04-29,29.7,27.7,1.7,1.7,10.77178888888889
2020-04-30,29.9,28.9,1.3,1.3,11.611227777777778
2020-05-01,29.3,27.5,3.0,3.0,11.525666666666668
2020-05-02,30.5,28.2,1.0,1.0,11.617744444444444
2020-05-03,30.5,28.7,0.8,0.8,11.620933333333333
2020-05-04,30.5,28.5,1.0,1.0,11.623958333333333
2020-05-05,29.8,27.1,10.7,10.7,10.427008333333335
2020-05-06,29.2,27.1,4.2,4.2,10.745377777777778
2020-05-07,28.5,27.0,11.3,11.3,10.920708333333334
2020-05-08,29.1,26.5,11.0,11.0,6.291863888888889
2020-05-09,29.5,27.0,8.0,8.0,11.638919444444445
2020-05-10,28.4,26.5,14.9,14.9,9.888711111111112
2020-05-11,28.6,26.1,72.3,72.3,0.012391666666666667
2020-05-12,29.5,27.4,4.4,4.4,11.316019444444445
2020-05-13,29.5,27.6,6.0,6.0,9.994405555555556
2020-05-14,29.7,27.8,1.6,1.6,11.65221111111111
2020-05-15,29.5,27.2,10.9,10.9,7.449050000000001
2020-05-16,29.9,27.3,3.0,3.0,7.511277777777777
2020-05-17,30.5,28.6,1.8,1.8,11.659527777777779
2020-05-18,30.0,27.1,5.5,5.5,10.936725
2020-05-19,30.2,28.5,0.3,0.3,11.096291666666668
2020-05-20,29.8,27.5,7.2,7.2,11.62731111111111
2020-05-21,29.4,26.9,16.6,16.6,4.260383333333333
2020-05-22,29.8,27.4,6.4,6.4,9.954022222222223
2020-05-23,29.5,28.5,0.0,0.0,11.672641666666667
2020-05-24,29.5,28.4,0.4,0.4,11.674608333333332
2020-05-25,29.6,28.6,1.1,1.1,10.749772222222223
2020-05-26,29.6,28.3,1.4,1.4,11.678344444444445
2020-05-27,29.1,26.6,18.7,18.7,8.906311111111112
2020-05-28,28.1,26.6,35.2,35.2,0.15548055555555557
2020-05-29,28.0,25.9,40.8,40.8,5.097127777777778
2020-05-30,29.0,27.0,1.7,1.7,10.0616
2020-05-31,28.6,27.0,6.7,6.7,11.686413888888888
2020-06-01,28.8,27.0,10.4,10.4,11.628824999999999
2020-06-02,29.0,27.9,0.6,0.6,11.429
2020-06-03,29.0,28.6,0.0,0.0,11.690436111111111
2020-06-04,29.2,28.0,0.7,0.7,11.691677777777779
2020-06-05,29.2,26.8,4.8,4.8,11.692844444444443
2020-06-06,28.0,26.4,20.9,20.9,5.735936111111111
2020-06-07,28.8,26.2,11.8,11.8,8.906758333333334
2020-06-08,28.7,26.0,1.4,1.4,9.700319444444444
2020-06-09,29.2,27.3,1.3,1.3,11.63395
2020-06-10,29.5,27.7,1.1,1.1,11.575247222222222
2020-06-11,28.9,27.0,4.5,4.5,11.136386111111111
2020-06-12,29.1,26.6,7.3,7.3,9.879430555555555
2020-06-13,29.0,26.5,13.8,13.8,11.699583333333333
2020-06-14,29.5,27.4,1.4,1.4,11.70008611111111
2020-06-15,29.6,28.2,0.9,0.9,11.700519444444446
2020-06-16,29.4,26.9,4.3,4.3,11.598588888888889
2020-06-17,29.3,28.8,0.3,0.3,11.434752777777778
2020-06-18,29.2,26.8,4.0,4.0,11.391111111111112
2020-06-19,28.7,26.7,6.4,6.4,10.863175
2020-06-20,29.1,27.7,1.4,1.4,7.9646333333333335
2020-06-21,29.1,26.5,4.9,4.9,11.027647222222221
2020-06-22,29.4,26.6,2.4,2.4,8.06786111111111
2020-06-23,29.5,28.5,0.9,0.9,11.7013
2020-06-24,29.4,27.8,0.3,0.3,10.948591666666667
2020-06-25,28.4,26.2,11.8,11.8,9.886644444444444
2020-06-26,29.0,26.4,11.5,11.5,8.124758333333334
2020-06-27,29.0,26.9,3.7,3.7,10.781880555555555
2020-06-28,28.8,26.9,4.5,4.5,11.274833333333333
2020-06-29,29.1,26.6,5.5,5.5,10.917283333333334
2020-06-30,29.2,27.7,0.8,0.8,11.65996111111111
2020-07-01,28.9,27.3,1.1,1.1,11.541036111111111
2020-07-02,28.5,26.5,9.6,9.6,10.915713888888888
2020-07-03,29.0,27.4,0.2,0.2,9.684638888888887
2020-07-04,29.0,28.1,0.7,0.7,9.758597222222221
2020-07-05,29.0,26.9,0.3,0.3,10.877469444444444
2020-07-06,29.0,27.5,0.9,0.9,11.191808333333334
2020-07-07,29.3,28.1,0.0,0.0,11.154247222222223
2020-07-08,29.1,28.1,0.8,0.8,9.597872222222222
2020-07-09,29.3,26.8,2.9,2.9,6.514769444444444
2020-07-10,28.9,26.4,4.4,4.4,7.575611111111112
2020-07-11,28.9,27.4,1.2,1.2,8.313825
2020-07-12,28.8,26.0,9.1,9.1,8.046083333333334
2020-07-13,28.9,26.1,3.9,3.9,11.183105555555557
2020-07-14,29.2,26.8,2.6,2.6,10.994688888888888
2020-07-15,27.7,26.2,12.8,12.8,9.350247222222222
2020-07-16,29.0,26.6,4.7,4.7,5.756255555555556
2020-07-17,28.8,26.4,6.2,6.2,8.939730555555554
2020-07-18,28.4,26.0,12.2,12.2,10.081672222222222
2020-07-19,28.5,26.5,17.8,17.8,10.658608333333333
2020-07-20,28.8,26.6,7.5,7.5,8.167197222222223
2020-07-21,28.1,25.8,16.5,16.5,8.350961111111111
2020-07-22,28.2,25.8,8.0,8.0,8.54781388888889
2020-07-23,28.5,25.9,15.1,15.1,8.571208333333333
2020-07-24,28.4,25.9,18.5,18.5,0.28202499999999997
2020-07-25,28.3,26.1,5.6,5.6,9.928947222222222
2020-07-26,28.1,26.0,2.5,2.5,9.660169444444445
2020-07-27,28.5,27.7,0.0,0.0,10.939894444444445
2020-07-28,28.6,28.0,0.6,0.6,10.356075
2020-07-29,28.9,28.0,0.5,0.5,7.758841666666667
2020-07-30,28.5,26.3,3.7,3.7,9.937825
2020-07-31,28.2,25.8,11.2,11.2,8.304141666666666
2020-08-01,27.9,26.1,14.2,14.2,10.235261111111111
2020-08-02,28.0,26.7,6.1,6.1,11.00163888888889
2020-08-03,27.9,26.4,7.3,7.3,6.20525
2020-08-04,28.4,27.1,0.7,0.7,11.012483333333334
2020-08-05,28.6,27.1,2.9,2.9,10.979027777777778
2020-08-06,28.0,26.1,16.1,16.1,5.552897222222223
2020-08-07,28.0,26.2,10.9,10.9,5.730961111111111
2020-08-08,28.0,26.2,9.7,9.7,8.354255555555556
2020-08-09,27.8,26.0,10.9,10.9,6.850833333333333
2020-08-10,28.3,26.3,6.8,6.8,10.554969444444444
2020-08-11,28.5,26.1,1.7,1.7,11.409775
2020-08-12,28.2,26.8,0.9,0.9,11.609313888888888
2020-08-13,28.1,27.0,0.1,0.1,11.605991666666666
2020-08-14,28.2,27.4,0.0,0.0,11.602627777777778
2020-08-15,28.4,27.1,0.2,0.2,11.599225
2020-08-16,28.3,27.0,0.4,0.4,10.550194444444443
2020-08-17,28.5,27.5,0.2,0.2,11.592311111111112
2020-08-18,28.5,27.7,0.0,0.0,11.588808333333333
2020-08-19,28.3,27.4,0.0,0.0,11.585272222222223
2020-08-20,28.4,27.5,0.0,0.0,11.581708333333333
2020-08-21,28.7,27.9,0.0,0.0,11.578100000000001
2020-08-22,28.7,27.6,0.3,0.3,11.574402777777777
2020-08-23,28.4,26.5,2.1,2.1,11.570647222222222
2020-08-24,28.3,26.5,1.2,1.2,11.566844444444444
2020-08-25,28.4,26.9,1.9,1.9,11.56298888888889
2020-08-26,28.9,27.8,0.2,0.2,11.393627777777777
2020-08-27,28.8,27.9,0.3,0.3,11.555138888888889
2020-08-28,28.7,27.7,0.4,0.4,11.551147222222221
2020-08-29,28.5,26.6,0.4,0.4,7.307766666666667
2020-08-30,28.5,27.9,0.4,0.4,10.504991666666667
2020-08-31,28.5,26.6,2.4,2.4,10.777505555555555
2020-09-01,27.6,25.6,11.1,11.1,9.0
2020-09-02,28.0,25.9,4.5,4.5,10.422955555555555
2020-09-03,28.1,25.9,6.7,6.7,10.423058333333334
2020-09-04,28.3,26.0,13.1,13.1,11.016886111111111
